130000, 130101, 1.040808, 6.805110, 146.948397, 1223.560534
131000, 131101, 1.048808, 6.869793, 145.564795, 1221.356171
132000, 132101, 1.056808, 6.899405, 144.940045, 1225.390390
133000, 133104, 1.064832, 6.950903, 143.866201, 1225.546677
134000, 134104, 1.072832, 7.046795, 141.908487, 1217.951726
135000, 135104, 1.080832, 7.863617, 127.167944, 1099.577467
136000, 136104, 1.088832, 7.391691, 135.287037, 1178.438838
137000, 137107, 1.096856, 7.142091, 140.015022, 1228.610536
138000, 138107, 1.104856, 8.179617, 122.255114, 1080.594370
139000, 139107, 1.112856, 7.678294, 130.237261, 1159.482535
140000, 140107, 1.120856, 7.294202, 137.095192, 1229.311744
141000, 141110, 1.128880, 9.021401, 110.847523, 1001.068414
142000, 142110, 1.136880, 7.363510, 135.804797, 1235.150063
143000, 143110, 1.144880, 7.376480, 135.566013, 1241.654539
144000, 144110, 1.152880, 7.457089, 134.100578, 1236.814992
145000, 145113, 1.160904, 7.487512, 133.555719, 1240.362947
146000, 146113, 1.168904, 7.742190, 129.162414, 1207.827703
147000, 147113, 1.176904, 10.292506, 97.158066, 914.765733
148000, 148113, 1.184904, 10.381508, 96.325121, 913.088167
149000, 149116, 1.192928, 7.858300, 127.253983, 1214.438714
150000, 150116, 1.200928, 8.003902, 124.939054, 1200.342468
151000, 151116, 1.208928, 8.152604, 122.660194, 1186.298743
152000, 152116, 1.216928, 9.731793, 102.755983, 1000.373066
153000, 153119, 1.224952, 8.037496, 124.416864, 1219.237493
154000, 154119, 1.232952, 8.205700, 121.866509, 1202.044444
155000, 155119, 1.240952, 8.291197, 120.609849, 1197.368270
156000, 156119, 1.248952, 8.439803, 118.486176, 1183.868374
157000, 157122, 1.256976, 8.339596, 119.909888, 1205.790814
158000, 158122, 1.264976, 8.625603, 115.933927, 1173.229086
159000, 159122, 1.272976, 8.729911, 114.548707, 1166.542039
160000, 160122, 1.280976, 8.697391, 114.977014, 1178.262369
161000, 161125, 1.289000, 9.163499, 109.128621, 1125.334344
162000, 162125, 1.297000, 9.174204, 109.001284, 1130.997321
163000, 163125, 1.305000, 8.610582, 116.136164, 1212.461547
164000, 164125, 1.313000, 12.823892, 77.979449, 819.096129
165000, 165128, 1.321024, 9.232712, 108.310540, 1144.646583
166000, 166128, 1.329024, 8.994484, 111.179252, 1182.079157
167000, 167128, 1.337024, 8.949494, 111.738156, 1195.172774
168000, 168128, 1.345024, 8.988905, 111.248256, 1197.052595
169000, 169131, 1.353048, 10.350895, 96.610004, 1045.743781
170000, 170131, 1.361048, 10.559416, 94.702209, 1031.154013
171000, 171131, 1.369048, 9.267116, 107.908441, 1181.854687
172000, 172131, 1.377048, 12.114906, 82.542941, 909.324737
173000, 173131, 1.385048, 9.371805, 106.703029, 1182.310534
174000, 174134, 1.393072, 9.440017, 105.932015, 1180.567397
175000, 175134, 1.401072, 9.336996, 107.100827, 1200.447757
176000, 176134, 1.409072, 9.514713, 105.100382, 1184.752042
177000, 177134, 1.417072, 9.479594, 105.489747, 1195.892538
178000, 178137, 1.425096, 9.441590, 105.914361, 1207.505052
179000, 179137, 1.433096, 9.451294, 105.805618, 1213.036867
180000, 180137, 1.441096, 12.132001, 82.426634, 950.277541
181000, 181137, 1.449096, 9.812498, 101.910848, 1181.428816
182000, 182140, 1.457120, 9.881282, 101.201445, 1179.701194
183000, 183140, 1.465120, 10.630202, 94.071587, 1102.609309
184000, 184140, 1.473120, 9.816098, 101.873471, 1200.574785
185000, 185140, 1.481120, 9.937000, 100.633991, 1192.408139
186000, 186143, 1.489144, 9.780598, 102.243240, 1218.039263
187000, 187143, 1.497144, 9.896803, 101.042732, 1210.204156
188000, 188143, 1.505144, 9.864593, 101.372661, 1220.643624
189000, 189143, 1.513144, 9.871602, 101.300680, 1226.260128
190000, 190146, 1.521168, 9.972596, 100.274791, 1220.278430
191000, 191146, 1.529168, 10.040307, 99.598548, 1218.423296
192000, 192146, 1.537168, 10.278797, 97.287648, 1196.379676
193000, 193146, 1.545168, 10.290003, 97.181703, 1201.296463
194000, 194149, 1.553192, 10.200095, 98.038301, 1218.178437
195000, 195149, 1.561192, 10.376787, 96.368942, 1203.603367
196000, 196149, 1.569192, 10.404301, 96.114100, 1206.571818
197000, 197149, 1.577192, 10.264611, 97.422102, 1229.226875
198000, 198152, 1.585216, 10.544991, 94.831750, 1202.630463
199000, 199152, 1.593216, 10.384583, 96.296592, 1227.370172
200000, 200152, 1.601216, 10.415292, 96.012673, 1229.896220
