0, 8, 0.000064, 0.683093, 1463.929357, 0.749532
10, 18, 0.000144, 0.332093, 3011.202527, 3.468905
20, 28, 0.000224, 0.340390, 2937.804861, 5.264546
30, 38, 0.000304, 0.338101, 2957.692687, 7.193109
40, 48, 0.000384, 0.330687, 3024.011536, 9.289763
50, 58, 0.000464, 0.351501, 2844.946076, 10.560440
60, 68, 0.000544, 0.356317, 2806.493142, 12.213858
70, 78, 0.000624, 0.346184, 2888.639118, 14.420086
80, 88, 0.000704, 0.338793, 2951.656580, 16.623730
90, 98, 0.000784, 0.340509, 2936.776362, 18.419461
100, 108, 0.000864, 0.350595, 2852.297858, 19.715083
110, 118, 0.000944, 0.372100, 2687.450503, 20.295626
120, 128, 0.001024, 2.636003, 379.362168, 3.107735
130, 138, 0.001104, 0.356412, 2805.742190, 24.780315
140, 148, 0.001184, 0.340891, 2933.489999, 27.786017
150, 158, 0.001264, 0.348616, 2868.488579, 29.006157
160, 168, 0.001344, 0.353098, 2832.075625, 30.450477
170, 178, 0.001424, 0.351691, 2843.403159, 32.392049
180, 188, 0.001504, 0.351405, 2845.718163, 34.239681
190, 198, 0.001584, 0.356817, 2802.555125, 35.513979
200, 208, 0.001664, 0.353789, 2826.540872, 37.626912
210, 218, 0.001744, 0.344992, 2898.620594, 40.441555
220, 228, 0.001824, 0.364995, 2739.763538, 39.978630
230, 238, 0.001904, 0.372314, 2685.901639, 40.911654
240, 248, 0.001984, 0.382400, 2615.065777, 41.506324
250, 258, 0.002064, 0.373983, 2673.915594, 44.151694
260, 268, 0.002144, 0.378299, 2643.413374, 45.339826
270, 278, 0.002224, 0.375819, 2660.853898, 47.341913
280, 288, 0.002304, 0.374317, 2671.531210, 49.241663
290, 298, 0.002384, 0.374389, 2671.020824, 50.941709
300, 308, 0.002464, 0.367904, 2718.102521, 53.579237
310, 318, 0.002544, 0.367689, 2719.688756, 55.351106
320, 328, 0.002624, 0.381494, 2621.276170, 55.025829
330, 338, 0.002704, 0.380683, 2626.857894, 56.824190
340, 348, 0.002784, 0.379705, 2633.620495, 58.655996
350, 358, 0.002864, 0.366306, 2729.955741, 62.548746
360, 368, 0.002944, 0.356793, 2802.742399, 66.010189
370, 378, 0.003024, 0.361109, 2769.248647, 66.993663
380, 388, 0.003104, 0.348520, 2869.273498, 71.249800
390, 398, 0.003184, 0.351000, 2849.004211, 72.569835
400, 408, 0.003264, 0.361896, 2763.228144, 72.153413
410, 418, 0.003344, 0.364399, 2744.244962, 73.414041
420, 428, 0.003424, 0.364900, 2740.479582, 75.067217
430, 438, 0.003504, 0.363111, 2753.975049, 77.199429
440, 448, 0.003584, 671.476197, 1.489256, 0.042700
450, 458, 0.003664, 0.372982, 2681.094349, 78.588238
460, 468, 0.003744, 0.373888, 2674.597628, 80.109548
470, 478, 0.003824, 0.377107, 2651.769615, 81.122936
480, 488, 0.003904, 0.368094, 2716.694086, 84.847790
490, 498, 0.003984, 0.362992, 2754.879475, 87.803519
500, 508, 0.004064, 0.376201, 2658.155777, 86.421961
510, 518, 0.004144, 0.372887, 2681.780051, 88.906372
520, 528, 0.004224, 0.375104, 2665.927668, 90.087028
530, 538, 0.004304, 0.370502, 2699.037323, 92.933253
540, 548, 0.004384, 0.361300, 2767.786723, 97.071816
550, 558, 0.004464, 0.372696, 2683.152508, 95.820742
560, 568, 0.004544, 0.374603, 2669.490835, 97.041331
570, 578, 0.004624, 0.377297, 2650.429068, 98.044672
580, 588, 0.004704, 0.374699, 2668.811402, 100.432711
590, 598, 0.004784, 0.374079, 2673.233907, 102.310008
600, 608, 0.004864, 0.375295, 2664.572772, 103.683856
610, 618, 0.004944, 0.372696, 2683.152508, 106.124048
620, 628, 0.005024, 0.381112, 2623.899906, 105.459785
630, 638, 0.005104, 0.403190, 2480.222340, 101.272439
640, 648, 0.005184, 0.374389, 2671.020824, 110.772576
650, 658, 0.005264, 0.381780, 2619.311809, 110.304459
660, 668, 0.005344, 0.373006, 2680.922979, 114.614819
670, 678, 0.005424, 0.366092, 2731.555845, 118.527671
680, 688, 0.005504, 0.377107, 2651.769615, 116.762720
690, 698, 0.005584, 0.377893, 2646.248580, 118.213217
700, 708, 0.005664, 0.373983, 2673.915594, 121.160463
710, 718, 0.005744, 0.378585, 2641.415706, 121.378335
720, 728, 0.005824, 0.392199, 2549.728875, 118.796968
730, 738, 0.005904, 0.376487, 2656.135774, 125.454605
740, 748, 0.005984, 0.379610, 2634.282125, 126.108354
750, 758, 0.006064, 0.367498, 2721.100298, 132.006018
760, 768, 0.006144, 0.385284, 2595.485149, 127.573286
770, 778, 0.006224, 0.367904, 2718.102521, 135.339761
780, 788, 0.006304, 0.383401, 2608.235806, 131.538548
790, 798, 0.006384, 0.379801, 2632.959196, 134.470492
800, 808, 0.006464, 0.372291, 2686.073647, 138.902240
810, 818, 0.006544, 0.373292, 2678.868238, 140.244110
820, 828, 0.006624, 0.373793, 2675.280010, 141.768438
830, 838, 0.006704, 0.388002, 2577.303675, 138.225951
840, 848, 0.006784, 0.389600, 2566.736430, 139.301920
850, 858, 0.006864, 0.394082, 2537.542501, 139.341534
860, 868, 0.006944, 0.422192, 2368.592726, 131.580063
870, 878, 0.007024, 0.390387, 2561.563454, 143.939374
880, 888, 0.007104, 0.395203, 2530.347490, 143.804709
890, 898, 0.007184, 0.475883, 2101.354709, 120.769058
900, 908, 0.007264, 0.414801, 2410.796643, 140.096215
910, 918, 0.007344, 0.398397, 2510.056254, 147.470825
920, 928, 0.007424, 0.399709, 2501.821652, 148.588192
930, 938, 0.007504, 0.393605, 2540.616633, 152.518298
940, 948, 0.007584, 0.383210, 2609.534001, 158.325647
950, 958, 0.007664, 0.405097, 2468.544524, 151.351402
960, 968, 0.007744, 0.417995, 2392.370522, 148.212139
970, 978, 0.007824, 0.406408, 2460.579608, 154.012599
