200000, 200152, 1.601216, 13.703108
200000, 200152, 1.601216, 13.017893
200000, 200152, 1.601216, 10.433912
200000, 200152, 1.601216, 10.293961
200000, 200152, 1.601216, 10.256052
200000, 200152, 1.601216, 10.612011
200000, 200152, 1.601216, 10.507822
200000, 200152, 1.601216, 10.531902
200000, 200152, 1.601216, 10.473967
200000, 200152, 1.601216, 10.257006
200000, 200152, 1.601216, 10.289907
200000, 200152, 1.601216, 10.138988
200000, 200152, 1.601216, 10.323048
200000, 200152, 1.601216, 10.320902
200000, 200152, 1.601216, 10.213852
200000, 200152, 1.601216, 10.156870
200000, 200152, 1.601216, 10.141850
200000, 200152, 1.601216, 10.186911
200000, 200152, 1.601216, 10.116100
200000, 200152, 1.601216, 10.193110
200000, 200152, 1.601216, 10.102034
200000, 200152, 1.601216, 10.090113
200000, 200152, 1.601216, 10.141850
200000, 200152, 1.601216, 10.064840
200000, 200152, 1.601216, 10.185003
200000, 200152, 1.601216, 10.179043
200000, 200152, 1.601216, 10.089159
200000, 200152, 1.601216, 10.173798
200000, 200152, 1.601216, 10.158062
200000, 200152, 1.601216, 10.082960
200000, 200152, 1.601216, 10.486126
200000, 200152, 1.601216, 10.111809
200000, 200152, 1.601216, 10.111094
200000, 200152, 1.601216, 10.062933
200000, 200152, 1.601216, 10.051012
200000, 200152, 1.601216, 10.070086
200000, 200152, 1.601216, 10.017872
200000, 200152, 1.601216, 10.120153
200000, 200152, 1.601216, 10.279894
200000, 200152, 1.601216, 9.992123
200000, 200152, 1.601216, 10.047197
200000, 200152, 1.601216, 10.082006
200000, 200152, 1.601216, 10.029078
200000, 200152, 1.601216, 10.055780
200000, 200152, 1.601216, 10.110140
200000, 200152, 1.601216, 10.007858
200000, 200152, 1.601216, 10.116100
200000, 200152, 1.601216, 9.994030
200000, 200152, 1.601216, 10.298967
200000, 200152, 1.601216, 10.200977
200000, 200152, 1.601216, 10.333061
200000, 200152, 1.601216, 10.201931
200000, 200152, 1.601216, 10.331154
200000, 200152, 1.601216, 10.238886
200000, 200152, 1.601216, 10.244131
200000, 200152, 1.601216, 10.267019
200000, 200152, 1.601216, 10.257959
200000, 200152, 1.601216, 10.240078
200000, 200152, 1.601216, 10.294914
200000, 200152, 1.601216, 10.227919
200000, 200152, 1.601216, 10.285139
200000, 200152, 1.601216, 10.253906
200000, 200152, 1.601216, 10.293007
200000, 200152, 1.601216, 10.385990
200000, 200152, 1.601216, 10.458946
200000, 200152, 1.601216, 10.267019
200000, 200152, 1.601216, 10.356903
200000, 200152, 1.601216, 10.267019
200000, 200152, 1.601216, 10.222912
200000, 200152, 1.601216, 10.209799
200000, 200152, 1.601216, 10.310888
200000, 200152, 1.601216, 10.341167
200000, 200152, 1.601216, 10.333061
200000, 200152, 1.601216, 10.263920
200000, 200152, 1.601216, 10.267973
200000, 200152, 1.601216, 10.283947
200000, 200152, 1.601216, 10.334015
200000, 200152, 1.601216, 10.321856
200000, 200152, 1.601216, 10.284185
200000, 200152, 1.601216, 10.366917
200000, 200152, 1.601216, 10.249853
200000, 200152, 1.601216, 10.331154
200000, 200152, 1.601216, 10.318995
200000, 200152, 1.601216, 10.281086
200000, 200152, 1.601216, 10.239124
200000, 200152, 1.601216, 10.324955
200000, 200152, 1.601216, 10.866880
